#{"t_start": 1713419021.8955479, "env_id": "None"}
r,l,t
258.911539,2737,4588.230712
258.911539,2737,4589.428797
258.911539,2737,4590.642237
248.220118,2737,4592.527032
248.220118,2737,4593.716761
248.220118,2737,4594.911089
248.220118,2737,4596.093837
248.220118,2737,4597.301892
239.667246,2737,4599.192961
239.667246,2737,4600.400924
239.667246,2737,4601.602628
239.667246,2737,4602.79791
239.667246,2737,4603.991812
257.635843,2737,4605.895681
257.635843,2737,4607.102953
257.635843,2737,4608.291751
257.635843,2737,4609.479518
257.635843,2737,4610.683531
277.142984,2737,4612.600975
277.142984,2737,4613.807844
277.142984,2737,4615.0313
277.142984,2737,4616.221487
277.142984,2737,4617.434787
262.357256,2737,4619.344012
262.357256,2737,4620.543261
262.357256,2737,4621.735121
262.357256,2737,4622.925362
262.357256,2737,4624.135154
431.738708,2737,4626.088698
431.738708,2737,4627.28452
431.738708,2737,4628.486296
431.738708,2737,4629.682902
431.738708,2737,4630.882195
264.328676,2737,4632.800217
264.328676,2737,4633.994251
264.328676,2737,4635.184226
264.328676,2737,4636.390577
264.328676,2737,4637.592972
418.888708,2737,4639.48909
418.888708,2737,4640.667072
418.888708,2737,4641.845042
418.888708,2737,4643.040253
418.888708,2737,4644.222073
269.670116,2737,4646.149684
269.670116,2737,4647.351753
269.670116,2737,4648.56266
269.670116,2737,4649.765752
269.670116,2737,4650.964709
277.794411,2737,4652.851871
277.794411,2737,4654.049229
277.794411,2737,4655.236373
277.794411,2737,4656.424514
277.794411,2737,4657.62096
271.634398,2737,4659.52425
271.634398,2737,4660.700882
271.634398,2737,4661.881897
271.634398,2737,4663.057106
271.634398,2737,4664.262233
282.315788,2737,4666.18332
282.315788,2737,4667.37086
282.315788,2737,4668.576474
282.315788,2737,4669.765301
282.315788,2737,4670.934412
264.328676,2737,4672.776164
264.328676,2737,4673.963047
264.328676,2737,4675.158611
264.328676,2737,4676.34949
264.328676,2737,4677.568439
424.148697,2737,4679.881891
424.148697,2737,4681.192087
424.148697,2737,4682.461603
424.148697,2737,4683.654718
424.148697,2737,4684.675269
417.741566,2737,4686.82843
417.741566,2737,4688.014326
417.741566,2737,4689.191429
417.741566,2737,4690.369344
417.741566,2737,4691.530242
422.738716,2737,4693.241468
422.738716,2737,4694.315963
422.738716,2737,4695.447448
422.738716,2737,4696.598379
422.738716,2737,4697.815002
427.945856,2737,4699.747547
427.945856,2737,4700.936735
427.945856,2737,4702.003926
427.945856,2737,4703.049826
427.945856,2737,4704.108618
428.305857,2737,4705.803995
428.305857,2737,4706.934363
428.305857,2737,4708.086361
428.305857,2737,4709.240309
428.305857,2737,4710.408498
427.012997,2737,4712.140502
427.012997,2737,4713.214164
427.012997,2737,4714.284483
427.012997,2737,4715.363522
427.012997,2737,4716.418886
254.814411,2737,4718.428534
254.814411,2737,4719.591631
254.814411,2737,4720.793286
254.814411,2737,4721.934256
254.814411,2737,4723.019455
420.447292,2737,4724.80237
420.447292,2737,4725.866784
420.447292,2737,4726.966481
420.447292,2737,4728.126454
420.447292,2737,4729.291362
412.053009,2737,4731.136211
412.053009,2737,4732.282502
412.053009,2737,4733.350124
412.053009,2737,4734.422586
412.053009,2737,4735.503246
204.399914,2737,4737.256235
204.399914,2737,4738.427855
204.399914,2737,4739.61326
204.399914,2737,4740.804428
204.399914,2737,4741.947222
407.688698,2737,4743.713766
407.688698,2737,4744.808393
407.688698,2737,4745.886691
407.688698,2737,4747.005232
407.688698,2737,4748.182605
423.59729,2737,4750.132514
423.59729,2737,4751.29808
423.59729,2737,4752.403939
423.59729,2737,4753.469846
423.59729,2737,4754.545122
421.354433,2737,4756.23077
421.354433,2737,4757.34535
421.354433,2737,4758.539991
421.354433,2737,4759.713706
421.354433,2737,4760.911279
430.608732,2737,4762.697611
430.608732,2737,4763.770563
430.608732,2737,4764.842463
430.608732,2737,4765.930577
430.608732,2737,4766.972853
398.467287,2737,4768.92977
398.467287,2737,4770.104363
398.467287,2737,4771.284157
398.467287,2737,4772.423811
398.467287,2737,4773.506853
430.961588,2737,4775.229258
430.961588,2737,4776.292679
430.961588,2737,4777.367507
430.961588,2737,4778.543705
430.961588,2737,4779.72164
260.884426,2737,4781.614142
260.884426,2737,4782.753875
260.884426,2737,4783.817163
260.884426,2737,4784.888152
260.884426,2737,4785.959292
258.495855,2737,4787.673432
258.495855,2737,4788.860785
258.495855,2737,4790.04407
258.495855,2737,4791.247302
258.495855,2737,4792.450405
260.625854,2737,4794.146201
260.625854,2737,4795.231827
260.625854,2737,4796.306314
260.625854,2737,4797.368987
260.625854,2737,4798.54461
260.788713,2737,4800.435417
260.788713,2737,4801.60784
260.788713,2737,4802.790854
260.788713,2737,4803.897938
260.788713,2737,4804.977605
232.371332,2737,4806.686986
232.371332,2737,4807.779992
232.371332,2737,4808.971832
232.371332,2737,4810.174136
232.371332,2737,4811.385795
27.465677,2737,4813.219903
27.465677,2737,4814.299431
27.465677,2737,4815.399748
27.465677,2737,4816.508027
27.465677,2737,4817.583616
401.635826,2737,4819.439299
401.635826,2737,4820.626952
401.635826,2737,4821.880805
401.635826,2737,4823.085793
401.635826,2737,4824.183023
226.309912,2737,4826.085498
226.309912,2737,4827.314241
226.309912,2737,4828.592876
226.309912,2737,4829.921549
226.309912,2737,4831.195122
419.828726,2737,4833.212838
419.828726,2737,4834.307541
419.828726,2737,4835.537268
419.828726,2737,4836.673547
419.828726,2737,4837.815356
220.499813,2737,4839.695236
220.499813,2737,4840.891413
220.499813,2737,4842.082997
220.499813,2737,4843.248269
220.499813,2737,4844.408403
243.528492,2737,4846.199047
243.528492,2737,4847.276673
243.528492,2737,4848.385435
243.528492,2737,4849.580307
243.528492,2737,4850.773815
435.824451,2737,4852.744289
435.824451,2737,4853.855611
435.824451,2737,4854.906864
435.824451,2737,4855.994525
435.824451,2737,4857.056191
436.95015,2737,4858.784109
436.95015,2737,4859.964275
436.95015,2737,4861.165067
436.95015,2737,4862.331589
436.95015,2737,4863.464468
266.375856,2737,4865.213059
266.375856,2737,4866.284826
266.375856,2737,4867.38422
266.375856,2737,4868.490871
266.375856,2737,4869.711946
270.110119,2737,4871.595806
270.110119,2737,4872.764874
270.110119,2737,4873.888223
270.110119,2737,4874.957351
270.110119,2737,4876.048952
274.465843,2737,4877.78722
274.465843,2737,4878.907402
274.465843,2737,4880.090015
274.465843,2737,4881.284317
274.465843,2737,4882.466542
266.821566,2737,4884.279723
266.821566,2737,4885.363207
266.821566,2737,4886.437334
266.821566,2737,4887.515015
266.821566,2737,4888.567507
269.738693,2737,4890.45171
269.738693,2737,4891.626572
269.738693,2737,4892.792966
269.738693,2737,4893.923588
269.738693,2737,4894.988465
242.869911,2737,4896.71976
242.869911,2737,4897.772325
242.869911,2737,4898.838261
242.869911,2737,4900.010325
242.869911,2737,4901.193478
50.071495,2737,4903.055516
50.071495,2737,4904.167009
50.071495,2737,4905.233151
50.071495,2737,4906.322114
50.071495,2737,4907.369806
68.390072,2737,4909.043169
68.390072,2737,4910.200619
68.390072,2737,4911.366685
68.390072,2737,4912.517886
68.390072,2737,4913.682433
268.737389,2737,4915.430805
268.737389,2737,4916.492949
268.737389,2737,4917.594242
268.737389,2737,4918.716301
268.737389,2737,4919.833656
277.568699,2737,4921.753533
277.568699,2737,4922.932762
277.568699,2737,4924.105258
277.568699,2737,4925.278579
277.568699,2737,4926.518895
264.751558,2737,4928.354385
264.751558,2737,4929.567669
264.751558,2737,4930.752764
264.751558,2737,4931.921946
264.751558,2737,4933.153961
268.081556,2737,4935.111222
268.081556,2737,4936.298175
268.081556,2737,4937.367066
268.081556,2737,4938.434313
268.081556,2737,4939.537757
275.805838,2737,4941.537038
275.805838,2737,4942.7569
275.805838,2737,4944.058014
275.805838,2737,4945.298856
275.805838,2737,4946.39081
254.992981,2737,4948.187129
254.992981,2737,4949.337238
254.992981,2737,4950.650179
254.992981,2737,4952.016419
254.992981,2737,4953.324803
258.502991,2737,4955.421995
258.502991,2737,4956.500461
258.502991,2737,4957.576266
258.502991,2737,4958.651244
258.502991,2737,4959.759586
265.982983,2737,4961.769809
265.982983,2737,4963.015948
265.982983,2737,4964.243609
265.982983,2737,4965.611375
265.982983,2737,4966.685115
249.187277,2737,4968.342112
249.187277,2737,4969.385777
249.187277,2737,4970.554026
249.187277,2737,4971.803257
249.187277,2737,4973.030135
401.744421,2737,4974.960675
401.744421,2737,4976.008499
401.744421,2737,4977.060828
401.744421,2737,4978.114171
401.744421,2737,4979.16627
227.980091,2737,4980.986443
227.980091,2737,4982.204031
227.980091,2737,4983.427866
227.980091,2737,4984.680509
227.980091,2737,4985.788533
251.608702,2737,4987.511508
251.608702,2737,4988.589819
251.608702,2737,4989.679443
251.608702,2737,4990.888093
251.608702,2737,4992.137164
261.821531,2737,4994.127348
261.821531,2737,4995.336232
261.821531,2737,4996.41455
261.821531,2737,4997.492784
261.821531,2737,4998.556773
259.911533,2737,5000.293126
259.911533,2737,5001.537437
259.911533,2737,5002.795596
259.911533,2737,5004.043317
259.911533,2737,5005.276335
254.63871,2737,5006.975842
254.63871,2737,5008.049099
254.63871,2737,5009.120623
254.63871,2737,5010.195005
254.63871,2737,5011.420509
249.975857,2737,5013.387082
249.975857,2737,5014.608546
249.975857,2737,5015.755514
249.975857,2737,5016.807677
249.975857,2737,5017.870041
273.487272,2737,5019.616942
273.487272,2737,5020.720937
273.487272,2737,5021.965174
273.487272,2737,5023.211
273.487272,2737,5024.473394
253.382996,2737,5026.424818
253.382996,2737,5027.501127
253.382996,2737,5028.57304
253.382996,2737,5029.646755
253.382996,2737,5030.717646
261.398705,2737,5032.722196
261.398705,2737,5033.962199
261.398705,2737,5035.225455
261.398705,2737,5036.374788
261.398705,2737,5037.452359
259.004421,2737,5039.158901
259.004421,2737,5040.238531
259.004421,2737,5041.362314
259.004421,2737,5042.613901
259.004421,2737,5043.851036
431.430166,2737,5045.845848
431.430166,2737,5046.938972
431.430166,2737,5048.007502
431.430166,2737,5049.087856
431.430166,2737,5050.170267
261.800138,2737,5051.962943
261.800138,2737,5053.19936
261.800138,2737,5054.457517
261.800138,2737,5055.724334
261.800138,2737,5056.843353
424.240152,2737,5058.498878
424.240152,2737,5059.549073
424.240152,2737,5060.611804
424.240152,2737,5061.728833
424.240152,2737,5062.950634
431.630144,2737,5064.961647
431.630144,2737,5066.191275
431.630144,2737,5067.2706
431.630144,2737,5068.315609
431.630144,2737,5069.371333
219.416986,2737,5071.078274
219.416986,2737,5072.257874
219.416986,2737,5073.516596
219.416986,2737,5074.775732
219.416986,2737,5075.99659
264.87015,2737,5077.78897
264.87015,2737,5078.834399
264.87015,2737,5079.890556
264.87015,2737,5080.942948
264.87015,2737,5082.028292
256.441576,2737,5083.986202
256.441576,2737,5085.217235
256.441576,2737,5086.441921
256.441576,2737,5087.546143
256.441576,2737,5088.599502
250.045835,2737,5090.287628
250.045835,2737,5091.335054
250.045835,2737,5092.468899
250.045835,2737,5093.699197
250.045835,2737,5094.925179
250.045835,2737,5096.880581
250.045835,2737,5097.93917
250.045835,2737,5098.988022
250.045835,2737,5100.043664
250.045835,2737,5101.087071
245.335823,2737,5102.798569
245.335823,2737,5104.00356
245.335823,2737,5105.220261
245.335823,2737,5106.42058
245.335823,2737,5107.589878
414.05299,2737,5109.236874
414.05299,2737,5110.296976
414.05299,2737,5111.355717
414.05299,2737,5112.446152
414.05299,2737,5113.688302
430.951559,2737,5115.645167
430.951559,2737,5116.860584
430.951559,2737,5117.964649
430.951559,2737,5119.014362
430.951559,2737,5120.06557
262.102993,2737,5121.730678
262.102993,2737,5122.872409
262.102993,2737,5124.07873
262.102993,2737,5125.320465
262.102993,2737,5126.545973
424.155863,2737,5128.393397
424.155863,2737,5129.440548
424.155863,2737,5130.504729
424.155863,2737,5131.550555
424.155863,2737,5132.607259
429.85013,2737,5134.659163
429.85013,2737,5135.904842
429.85013,2737,5137.166264
429.85013,2737,5138.306623
429.85013,2737,5139.381804
263.932997,2737,5141.056625
263.932997,2737,5142.102878
263.932997,2737,5143.250533
263.932997,2737,5144.462138
263.932997,2737,5145.695552
264.445856,2737,5147.670566
264.445856,2737,5148.729572
264.445856,2737,5149.788634
264.445856,2737,5150.846083
264.445856,2737,5151.905744
262.621567,2737,5153.680124
262.621567,2737,5154.898001
262.621567,2737,5156.117014
262.621567,2737,5157.351359
262.621567,2737,5158.483067
263.850134,2737,5160.150151
263.850134,2737,5161.191209
263.850134,2737,5162.239073
263.850134,2737,5163.341306
263.850134,2737,5164.555648
424.778719,2737,5166.553029
424.778719,2737,5167.794054
424.778719,2737,5168.911747
424.778719,2737,5169.990011
424.778719,2737,5171.065289
261.697283,2737,5172.732339
261.697283,2737,5173.891696
261.697283,2737,5175.155032
261.697283,2737,5176.388983
261.697283,2737,5177.677832
419.294418,2737,5179.702773
419.294418,2737,5180.778406
419.294418,2737,5182.050465
419.294418,2737,5183.210571
419.294418,2737,5184.394656
431.964415,2737,5186.384233
431.964415,2737,5187.594822
431.964415,2737,5188.791295
431.964415,2737,5189.855079
431.964415,2737,5190.903872
246.411554,2737,5192.585849
246.411554,2737,5193.659845
246.411554,2737,5194.904559
246.411554,2737,5196.129304
246.411554,2737,5197.377156
253.000124,2737,5199.264539
253.000124,2737,5200.308911
253.000124,2737,5201.348856
253.000124,2737,5202.394491
253.000124,2737,5203.44309
429.991587,2737,5205.318506
429.991587,2737,5206.534635
429.991587,2737,5207.758789
429.991587,2737,5208.976966
429.991587,2737,5210.036892
221.186962,2737,5211.689258
221.186962,2737,5212.746331
221.186962,2737,5213.81356
221.186962,2737,5215.010199
221.186962,2737,5216.244608
262.021563,2737,5218.373249
262.021563,2737,5219.63067
262.021563,2737,5220.864368
262.021563,2737,5222.038255
262.021563,2737,5223.252733
254.534424,2737,5225.19429
254.534424,2737,5226.410712
254.534424,2737,5227.619887
254.534424,2737,5228.857299
254.534424,2737,5230.02482
254.017279,2737,5231.844953
254.017279,2737,5232.932197
254.017279,2737,5234.01321
254.017279,2737,5235.185583
254.017279,2737,5236.40396
267.431557,2737,5238.281905
267.431557,2737,5239.448439
267.431557,2737,5240.522902
267.431557,2737,5241.596502
267.431557,2737,5242.682643
255.072998,2737,5244.409649
255.072998,2737,5245.569443
255.072998,2737,5246.762495
255.072998,2737,5247.936497
255.072998,2737,5249.114967
255.371571,2737,5250.936155
255.371571,2737,5252.008289
255.371571,2737,5253.09159
255.371571,2737,5254.153251
255.371571,2737,5255.27487
250.562988,2737,5257.205653
250.562988,2737,5258.388212
250.562988,2737,5259.570878
250.562988,2737,5260.720316
250.562988,2737,5261.865065
272.477276,2737,5263.577083
272.477276,2737,5264.634871
272.477276,2737,5265.814781
272.477276,2737,5267.024327
272.477276,2737,5268.212673
278.005836,2737,5270.158937
278.005836,2737,5271.241077
278.005836,2737,5272.32204
278.005836,2737,5273.403431
278.005836,2737,5274.491233
268.441557,2737,5276.285084
268.441557,2737,5277.480967
268.441557,2737,5278.693224
268.441557,2737,5279.921108
268.441557,2737,5281.029198
446.070148,2737,5282.782918
446.070148,2737,5283.928906
446.070148,2737,5284.996968
446.070148,2737,5286.160796
446.070148,2737,5287.331502
270.091558,2737,5289.306765
270.091558,2737,5290.513177
270.091558,2737,5291.708442
270.091558,2737,5292.882689
270.091558,2737,5293.974436
228.762794,2737,5295.758893
228.762794,2737,5296.978375
228.762794,2737,5298.193948
228.762794,2737,5299.407307
228.762794,2737,5300.595169
51.784351,2737,5302.342511
51.784351,2737,5303.41679
51.784351,2737,5304.521121
51.784351,2737,5305.596647
51.784351,2737,5306.802679
268.294409,2737,5308.756141
268.294409,2737,5309.986698
268.294409,2737,5311.141479
268.294409,2737,5312.22734
268.294409,2737,5313.337286
268.441557,2737,5315.091229
268.441557,2737,5316.230143
268.441557,2737,5317.443204
268.441557,2737,5318.653208
268.441557,2737,5319.874652
86.464357,2737,5321.752931
86.464357,2737,5322.852462
86.464357,2737,5323.958868
86.464357,2737,5325.047449
86.464357,2737,5326.152996
268.441557,2737,5328.090775
268.441557,2737,5329.303269
268.441557,2737,5330.506136
268.441557,2737,5331.683312
268.441557,2737,5332.750918
267.25441,2737,5334.453108
267.25441,2737,5335.553807
267.25441,2737,5336.713557
267.25441,2737,5337.927134
267.25441,2737,5339.139962
429.531557,2737,5340.988348
429.531557,2737,5342.081069
429.531557,2737,5343.151489
429.531557,2737,5344.194426
429.531557,2737,5345.243129
261.965855,2737,5347.010403
261.965855,2737,5348.17673
261.965855,2737,5349.371477
261.965855,2737,5350.533202
261.965855,2737,5351.664356
260.494423,2737,5353.39625
260.494423,2737,5354.46399
260.494423,2737,5355.537825
260.494423,2737,5356.655901
260.494423,2737,5357.819871
437.558722,2737,5359.716008
437.558722,2737,5360.913832
437.558722,2737,5362.033204
437.558722,2737,5363.0978
437.558722,2737,5364.197081
268.690128,2737,5365.893562
268.690128,2737,5366.987978
268.690128,2737,5368.170352
268.690128,2737,5369.32504
268.690128,2737,5370.491832
281.148695,2737,5372.381704
281.148695,2737,5373.426728
281.148695,2737,5374.48819
281.148695,2737,5375.564747
281.148695,2737,5376.639573
271.900126,2737,5378.542096
271.900126,2737,5379.758858
271.900126,2737,5380.9626
271.900126,2737,5382.109236
271.900126,2737,5383.196639
267.568697,2737,5385.038618
267.568697,2737,5386.265515
267.568697,2737,5387.422871
267.568697,2737,5388.641721
267.568697,2737,5389.839936
436.95015,2737,5391.750853
436.95015,2737,5392.81908
436.95015,2737,5393.889822
436.95015,2737,5394.945022
436.95015,2737,5396.012686
268.441557,2737,5397.783119
268.441557,2737,5398.954674
268.441557,2737,5400.133797
268.441557,2737,5401.309613
268.441557,2737,5402.437624
268.722986,2737,5404.138866
268.722986,2737,5405.202298
268.722986,2737,5406.257542
268.722986,2737,5407.327548
268.722986,2737,5408.494721
268.722986,2737,5410.357073
268.722986,2737,5411.525273
268.722986,2737,5412.673915
268.722986,2737,5413.723208
268.722986,2737,5414.791265
269.802986,2737,5416.502985
269.802986,2737,5417.583856
269.802986,2737,5418.763161
269.802986,2737,5419.971267
269.802986,2737,5421.174655
268.380129,2737,5422.991513
268.380129,2737,5424.063956
268.380129,2737,5425.151865
268.380129,2737,5426.213103
268.380129,2737,5427.268548
436.841557,2737,5429.083943
436.841557,2737,5430.252984
436.841557,2737,5431.416973
436.841557,2737,5432.576382
436.841557,2737,5433.640502
443.350138,2737,5435.344075
443.350138,2737,5436.408711
443.350138,2737,5437.448355
443.350138,2737,5438.579956
443.350138,2737,5439.758659
268.380129,2737,5441.684218
268.380129,2737,5442.890456
268.380129,2737,5443.972046
268.380129,2737,5445.058073
268.380129,2737,5446.139661
268.722986,2737,5447.888591
268.722986,2737,5449.045722
268.722986,2737,5450.217727
268.722986,2737,5451.397708
268.722986,2737,5452.57735
266.88299,2737,5454.419971
266.88299,2737,5455.471589
266.88299,2737,5456.542534
266.88299,2737,5457.615331
266.88299,2737,5458.750965
264.212994,2737,5460.67644
264.212994,2737,5461.861401
264.212994,2737,5463.026838
264.212994,2737,5464.111336
264.212994,2737,5465.181919
267.745844,2737,5466.922213
267.745844,2737,5467.992097
267.745844,2737,5469.148077
267.745844,2737,5470.354921
267.745844,2737,5471.553423
429.285852,2737,5473.433726
429.285852,2737,5474.524765
429.285852,2737,5475.616736
429.285852,2737,5476.704909
429.285852,2737,5477.762135
269.684414,2737,5479.613651
269.684414,2737,5480.832165
269.684414,2737,5482.116385
269.684414,2737,5483.380295
269.684414,2737,5484.635066
437.231579,2737,5486.536972
437.231579,2737,5487.673306
437.231579,2737,5488.780191
437.231579,2737,5489.900994
437.231579,2737,5491.010845
264.318703,2737,5492.757717
264.318703,2737,5493.85102
264.318703,2737,5494.925271
264.318703,2737,5496.000538
264.318703,2737,5497.114415
414.927288,2737,5498.841901
414.927288,2737,5499.933631
414.927288,2737,5501.036451
414.927288,2737,5502.126661
414.927288,2737,5503.212197
265.454416,2737,5504.917457
265.454416,2737,5505.959967
265.454416,2737,5506.997463
265.454416,2737,5508.050311
265.454416,2737,5509.112325
267.165842,2737,5510.843358
267.165842,2737,5511.944089
267.165842,2737,5513.030168
267.165842,2737,5514.109575
267.165842,2737,5515.198792
266.310125,2737,5516.888275
266.310125,2737,5517.934383
266.310125,2737,5519.004235
266.310125,2737,5520.102639
266.310125,2737,5521.187429
269.238701,2737,5522.953343
269.238701,2737,5524.042298
269.238701,2737,5525.123212
269.238701,2737,5526.215288
269.238701,2737,5527.284797
277.411558,2737,5528.95947
277.411558,2737,5530.044142
277.411558,2737,5531.124175
277.411558,2737,5532.201747
277.411558,2737,5533.287612
279.551556,2737,5535.020231
279.551556,2737,5536.154314
279.551556,2737,5537.239108
279.551556,2737,5538.325391
279.551556,2737,5539.423861
278.90156,2737,5541.191272
278.90156,2737,5542.29855
278.90156,2737,5543.459944
278.90156,2737,5544.652794
278.90156,2737,5545.800886
266.652983,2737,5547.551016
266.652983,2737,5548.634013
266.652983,2737,5549.738221
266.652983,2737,5550.816686
266.652983,2737,5551.891052
416.074436,2737,5553.620327
416.074436,2737,5554.689887
416.074436,2737,5555.765555
416.074436,2737,5556.843763
416.074436,2737,5557.900508
267.287268,2737,5559.724878
267.287268,2737,5560.788744
267.287268,2737,5561.860185
267.287268,2737,5562.92433
267.287268,2737,5563.999236
254.560141,2737,5565.706946
254.560141,2737,5566.773795
254.560141,2737,5567.848088
254.560141,2737,5568.912371
254.560141,2737,5569.979718
394.420135,2737,5571.706404
394.420135,2737,5572.791605
394.420135,2737,5573.874891
394.420135,2737,5574.976201
394.420135,2737,5576.060004
229.642765,2737,5577.726051
229.642765,2737,5578.778252
229.642765,2737,5579.923581
229.642765,2737,5580.99492
229.642765,2737,5582.161389
267.800127,2737,5584.019913
267.800127,2737,5585.115631
267.800127,2737,5586.186669
267.800127,2737,5587.270935
267.800127,2737,5588.343304
401.480129,2737,5590.019895
401.480129,2737,5591.086001
401.480129,2737,5592.157127
401.480129,2737,5593.221306
401.480129,2737,5594.276905
269.525835,2737,5595.969883
269.525835,2737,5597.013277
269.525835,2737,5598.062594
269.525835,2737,5599.117894
269.525835,2737,5600.175889
258.304419,2737,5601.854444
258.304419,2737,5602.916235
258.304419,2737,5603.968949
258.304419,2737,5605.026939
258.304419,2737,5606.081938
281.66012,2737,5607.763654
281.66012,2737,5608.815863
281.66012,2737,5609.899411
281.66012,2737,5610.964881
281.66012,2737,5612.033207
270.050125,2737,5613.780274
270.050125,2737,5614.854476
270.050125,2737,5615.93096
270.050125,2737,5617.002452
270.050125,2737,5618.075469
279.227266,2737,5619.747091
279.227266,2737,5620.829775
279.227266,2737,5621.905993
279.227266,2737,5622.982013
279.227266,2737,5624.070263
270.832985,2737,5625.790684
270.832985,2737,5626.837171
270.832985,2737,5627.891546
270.832985,2737,5628.948696
270.832985,2737,5630.006491
268.611547,2737,5631.686076
268.611547,2737,5632.752024
268.611547,2737,5633.814859
268.611547,2737,5634.881205
268.611547,2737,5635.932148
268.611547,2737,5637.585503
268.611547,2737,5638.629667
268.611547,2737,5639.704134
268.611547,2737,5640.777052
268.611547,2737,5641.847347
260.590139,2737,5643.5402
260.590139,2737,5644.616869
260.590139,2737,5645.68804
260.590139,2737,5646.74327
260.590139,2737,5647.792235
267.040131,2737,5649.510194
267.040131,2737,5650.582623
267.040131,2737,5651.672865
267.040131,2737,5652.764359
267.040131,2737,5653.856661
255.46723,2737,5655.610845
255.46723,2737,5656.700118
255.46723,2737,5657.766326
255.46723,2737,5658.825211
255.46723,2737,5659.881883
266.528702,2737,5661.63656
266.528702,2737,5662.69306
266.528702,2737,5663.75528
266.528702,2737,5664.826202
266.528702,2737,5665.889274
267.55299,2737,5667.538256
267.55299,2737,5668.588138
267.55299,2737,5669.636991
267.55299,2737,5670.695277
267.55299,2737,5671.745308
269.274414,2737,5673.656417
269.274414,2737,5674.778098
269.274414,2737,5675.882907
269.274414,2737,5676.981389
269.274414,2737,5678.09088
273.225832,2737,5679.802536
273.225832,2737,5680.878318
273.225832,2737,5681.956264
273.225832,2737,5683.058919
273.225832,2737,5684.155261
428.971565,2737,5685.849932
428.971565,2737,5686.914301
428.971565,2737,5687.96468
428.971565,2737,5689.002201
428.971565,2737,5690.144333
441.612997,2737,5691.96185
441.612997,2737,5693.080768
441.612997,2737,5694.210769
441.612997,2737,5695.3098
441.612997,2737,5696.427176
276.448702,2737,5698.115285
276.448702,2737,5699.174193
276.448702,2737,5700.240303
276.448702,2737,5701.289744
276.448702,2737,5702.347113
266.964422,2737,5704.053475
266.964422,2737,5705.125674
266.964422,2737,5706.195923
266.964422,2737,5707.257849
266.964422,2737,5708.315632
442.247282,2737,5709.992679
442.247282,2737,5711.062066
442.247282,2737,5712.112447
442.247282,2737,5713.187203
442.247282,2737,5714.270778
442.247282,2737,5716.016964
442.247282,2737,5717.110196
442.247282,2737,5718.18661
442.247282,2737,5719.263971
442.247282,2737,5720.372705
437.948698,2737,5722.043891
437.948698,2737,5723.127316
437.948698,2737,5724.215518
437.948698,2737,5725.294653
437.948698,2737,5726.386697
272.5844,2737,5728.092617
272.5844,2737,5729.155955
272.5844,2737,5730.24119
272.5844,2737,5731.305485
272.5844,2737,5732.372113
267.800127,2737,5734.098283
267.800127,2737,5735.185987
267.800127,2737,5736.297085
267.800127,2737,5737.399877
267.800127,2737,5738.501899
268.597271,2737,5740.157925
268.597271,2737,5741.233717
268.597271,2737,5742.286885
268.597271,2737,5743.350719
268.597271,2737,5744.411635
260.138685,2737,5746.126896
260.138685,2737,5747.189804
260.138685,2737,5748.250747
260.138685,2737,5749.292001
260.138685,2737,5750.350746
268.084412,2737,5752.023956
268.084412,2737,5753.084172
268.084412,2737,5754.14252
268.084412,2737,5755.20193
268.084412,2737,5756.268423
268.597271,2737,5758.005779
268.597271,2737,5759.077199
268.597271,2737,5760.16826
268.597271,2737,5761.270209
268.597271,2737,5762.343111
268.427269,2737,5764.063672
268.427269,2737,5765.173352
268.427269,2737,5766.267942
268.427269,2737,5767.369427
268.427269,2737,5768.463892
436.95015,2737,5770.148667
436.95015,2737,5771.199281
436.95015,2737,5772.25468
436.95015,2737,5773.304806
436.95015,2737,5774.362113
430.19585,2737,5776.086535
430.19585,2737,5777.155225
430.19585,2737,5778.223953
430.19585,2737,5779.281951
430.19585,2737,5780.364795
429.425854,2737,5782.064653
429.425854,2737,5783.120658
429.425854,2737,5784.19825
429.425854,2737,5785.275804
429.425854,2737,5786.360137
436.34013,2737,5788.119668
436.34013,2737,5789.169289
436.34013,2737,5790.215621
436.34013,2737,5791.26004
436.34013,2737,5792.306256
446.070148,2737,6402.880301
446.070148,2737,6404.14249
446.070148,2737,6405.230927
446.070148,2737,6406.30563
446.070148,2737,6407.375205
446.070148,2737,6408.439911
446.070148,2737,6409.487255
446.070148,2737,6410.522015
446.070148,2737,6411.602525
446.070148,2737,6412.830211
0.0,2737,6413.892035
0.0,2737,6414.966017
0.0,2737,6416.046483
0.0,2737,6417.123436
0.0,2737,6418.187546
0.0,2737,6419.232214
0.0,2737,6420.291231
0.0,2737,6421.31753
0.0,2737,6422.357134
0.0,2737,6423.439762
348.077097,2737,6428.028567
348.077097,2737,6429.109466
348.077097,2737,6430.187381
348.077097,2737,6431.252756
348.077097,2737,6432.318808
348.077097,2737,6433.376708
348.077097,2737,6434.449355
348.077097,2737,6435.522062
348.077097,2737,6436.659234
348.077097,2737,6437.775705
